claim_id,tweet_id,tweet_link,misbar_url
589,1621654361381261313,https://twitter.com/jalwashali/status/1621654361381261313,https://misbar.com/factcheck/2023/02/05/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D8%B9%D8%AA%D9%82%D8%A7%D9%84-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%84%D9%85%D8%B9%D8%AA%D9%85%D8%B1-%D9%85%D8%B3%D9%86-%D9%82%D8%AF%D9%8A%D9%85%D8%A9
590,1622138961417191424,https://twitter.com/m1Gnb6xzuYJs0Wm/status/1622138961417191424,https://misbar.com/factcheck/2023/02/05/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A8%D9%8A%D8%B9-%D9%83%D9%8A%D9%84%D9%88-%D8%A7%D9%84%D9%83%D9%85%D8%A3%D8%A9-%D9%81%D9%8A-%D8%AF%D9%85%D8%B4%D9%82-%D8%A8%D8%A3%D9%84%D9%81-%D9%84%D9%8A%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85
591,1619307232285581313,https://twitter.com/hallouja/status/1619307232285581313,https://misbar.com/factcheck/2023/02/05/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B7%D9%88%D8%A7%D8%A8%D9%8A%D8%B1-%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D8%B1-%D9%82%D9%88%D8%A7%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2-%D9%82%D8%AF%D9%8A%D9%85-%D9%85%D9%86-%D8%AA%D9%88%D9%86%D8%B3-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1
592,1621348597764603904,https://twitter.com/AnsShams/status/1621348597764603904,https://misbar.com/factcheck/2023/02/04/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B9%D8%AA%D8%AF%D9%8A-%D8%B9%D9%84-%D9%85%D8%B9%D8%AA%D9%85%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D9%85-%D9%82%D8%AF%D9%8A%D9%85
593,1621102964000579585,https://twitter.com/fahadresearch19/status/1621102964000579585,https://misbar.com/factcheck/2023/02/03/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B4%D8%A7%D8%A8-%D8%A7%D9%84%D8%B0%D9%8A-%D8%A7%D8%B9%D8%AA%D8%B1%D8%B6-%D8%B9%D9%84-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B5%D9%88%D8%AA-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D9%81%D9%8A-%D9%85%D8%B3%D8%AC%D8%AF-%D8%A8%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%82%D8%AF%D9%8A%D9%85
594,1620928074350198785,https://twitter.com/ehabgamal089/status/1620928074350198785,https://misbar.com/factcheck/2023/02/02/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%83%D9%88%D8%A8%D8%B1%D9%8A-25-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-%D9%81%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A3%D8%B3%D9%8A%D9%88%D8%B7-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
595,1620816468328972288,https://twitter.com/vivalalgerie7/status/1620816468328972288,https://misbar.com/factcheck/2023/02/02/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AA%D9%85%D9%8A%D9%85%D8%A9-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9-2022-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8
596,1620960342691176448,https://twitter.com/momenfaiz/status/1620960342691176448,https://misbar.com/factcheck/2023/02/02/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D9%82%D8%AF%D9%8A%D9%85
597,1618989334744670208,https://twitter.com/jryan_hfc/status/1618989334744670208,https://misbar.com/factcheck/2023/02/01/%D8%AE%D8%A8%D8%B1-%D8%BA%D9%8A%D8%A7%D8%A8-%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF%D9%88-%D8%B9%D9%86-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%B9%D8%A8-%D9%84%D9%85%D8%AF%D8%A9-%D8%B4%D9%87%D8%B1%D9%8A%D9%86-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A5%D8%B5%D8%A7%D8%A8%D8%AA%D9%87-%D8%B2%D8%A7%D8%A6%D9%81
598,1619304160146657286,https://twitter.com/shaza1892/status/1619304160146657286,https://misbar.com/factcheck/2023/02/01/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%AF%D8%A8%D8%A7%D8%A8%D8%A9-%D8%A3%D8%A8%D8%B1%D8%A7%D9%85%D8%B2-%D9%85%D8%AF%D9%85%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D9%82%D8%A7%D8%AA%D9%84%D8%A9-%D8%AF%D9%85%D8%B1%D8%AA%D9%87%D8%A7-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%81%D9%8A-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7
599,1620334906181320706,https://twitter.com/Alkhayareen974/status/1620334906181320706,https://misbar.com/factcheck/2023/02/01/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D8%AF-%D8%A7%D9%84%D9%83%D8%A7%D8%AA%D8%A8-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%AE%D8%A7%D9%84%D8%AF-%D8%A7%D9%84%D8%AF%D8%AE%D9%8A%D9%84-%D9%84%D8%AE%D8%B7%D8%A7%D8%A8-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D9%82%D8%AF%D9%8A%D9%85
600,1619404731172163584,https://twitter.com/memrawe/status/1619404731172163584,https://misbar.com/factcheck/2023/02/01/%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D9%84%D9%85-%D9%8A%D8%AC%D8%AF%D8%AF-%D9%85%D9%88%D8%AF%D8%B1%D9%8A%D8%AA%D8%B4-%D8%AA%D8%B9%D8%A7%D9%82%D8%AF%D9%87-%D9%85%D8%B9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%84-%D8%AD%D8%AA-%D8%A7%D9%84%D8%A2%D9%86
601,1620177900942295040,https://twitter.com/TonyBouloss/status/1620177900942295040,https://misbar.com/factcheck/2023/01/31/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%85%D9%86-%D9%84%D8%B9%D8%A8%D8%A9-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%82%D8%B5%D9%81-%D8%B4%D8%A7%D8%AD%D9%86%D8%A7%D8%AA-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%B4%D8%B1%D9%82%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7
602,1620005014315085827,https://twitter.com/msdrnews1/status/1620005014315085827,https://misbar.com/factcheck/2023/01/31/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%AA%D8%A7%D9%86-%D9%82%D8%AF%D9%8A%D9%85%D8%AA%D8%A7%D9%86-%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1-%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D9%81%D9%8A-%D9%8A%D8%B4%D8%A7%D9%88%D8%B1
603,1619323939188101121,https://twitter.com/tawsaleh/status/1619323939188101121,https://misbar.com/factcheck/2023/01/29/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%AE%D9%8A%D8%B1%D9%8A-%D8%B9%D9%84%D9%82%D9%85-%D9%82%D8%A8%D9%84-%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%87-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D8%B3
604,1619652371013062658,https://twitter.com/MJOHAR83/status/1619652371013062658,https://misbar.com/factcheck/2023/01/29/%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AF%D8%A7%D9%86%D9%8A-%D8%A3%D9%84%D9%81%D9%8A%D8%B3-%D9%85%D9%86-%D8%B3%D8%AC%D9%86%D9%87-%D9%81%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9
605,1616898792581697542,https://twitter.com/KoubaReda/status/1616898792581697542,https://misbar.com/factcheck/2023/01/29/%D8%B5%D9%88%D8%B1-%D9%81%D9%88%D8%B2-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%BA%D9%88%D8%A7%D8%B7-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B8%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2019-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9
606,1619366345593978880,https://twitter.com/KhayreddineTel3/status/1619366345593978880,https://misbar.com/factcheck/2023/01/29/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%85%D9%86-%D9%82%D8%B5%D9%81-%D8%B4%D8%A7%D8%AD%D9%86%D8%A9-%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7
607,1619060192427278336,https://twitter.com/AlmagedLoai/status/1619060192427278336,https://misbar.com/factcheck/2023/01/28/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%B1%D8%A7%D8%A6%D8%AF-%D8%A7%D9%84%D9%83%D8%B1%D9%85%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D9%86%D9%81%D8%B0-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D8%B3-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9
608,1619037600186245120,https://twitter.com/ssmq1111/status/1619037600186245120,https://misbar.com/factcheck/2023/01/28/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A3%D9%88%D9%84-%D9%87%D8%AF%D9%81-%D8%B3%D8%AC%D9%84%D9%87-%D9%81%D9%8A%D9%86%D8%B3%D9%86%D8%AA-%D8%A3%D8%A8%D9%88-%D8%A8%D9%83%D8%B1-%D8%A8%D8%B9%D8%AF-%D8%B9%D9%88%D8%AF%D8%AA%D9%87-%D9%84%D8%A8%D8%B4%D9%83%D8%AA%D8%A7%D8%B4
611,1619195781747200001,https://twitter.com/AbuRiyanF/status/1619195781747200001,https://misbar.com/factcheck/2023/01/28/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86-%D9%85%D8%B5%D8%A7%D9%81%D8%AD%D8%A9-%D9%85%D9%88%D8%AF%D8%B1%D9%8A%D8%AA%D8%B4-%D9%84%D8%B2%D9%85%D9%84%D8%A7%D8%A6%D9%87-%D8%A8%D8%B9%D8%AF-%D9%81%D9%88%D8%B2-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%84-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%AA%D9%88%D8%AF%D9%8A%D8%B9%D9%87%D9%85-%D9%84%D9%84%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D9%84-%D9%84%D9%84%D9%86%D8%B5%D8%B1
612,1619063154679644160,https://twitter.com/aobaidps/status/1619063154679644160,https://misbar.com/factcheck/2023/01/27/%D8%B5%D9%88%D8%B1%D8%AA%D8%A7%D9%86-%D9%82%D8%AF%D9%8A%D9%85%D8%AA%D8%A7%D9%86-%D9%85%D9%86-%D8%A7%D9%86%D9%87%D9%8A%D8%A7%D8%B1-%D9%85%D9%86%D8%B5%D8%A9-%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D9%84%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B1%D9%85%D9%82-%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%A7-%D9%84%D9%82%D8%AA%D9%84-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D8%B3-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9
615,1618678424163475456,https://twitter.com/Nooora30004/status/1618678424163475456,https://misbar.com/factcheck/2023/01/27/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AD%D8%B1%D9%82-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%85-%D9%82%D8%AF%D9%8A%D9%85-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%B1%D9%88%D9%8A%D8%AC-%D9%88%D9%84%D9%8A%D8%B3-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9
616,1617603243105783819,https://twitter.com/SamiALkateb2/status/1617603243105783819,https://misbar.com/factcheck/2023/01/27/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%86%D8%B3%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86-%D8%B9%D8%A7%D9%85-1968
617,1618467575834509313,https://twitter.com/Ali_Alyassry_/status/1618467575834509313,https://misbar.com/factcheck/2023/01/27/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%B7%D9%81%D9%84-%D8%B3%D9%88%D8%B1%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%8A%D9%85%D9%86%D9%8A-%D9%82%D8%AA%D9%84-%D8%A8%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9
618,1617610746912985089,https://twitter.com/hsyn60760025/status/1617610746912985089,https://misbar.com/factcheck/2023/01/26/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%B4%D8%A7%D8%AD%D9%86%D8%A9-%D9%81%D9%8A-%D8%AC%D9%86%D9%88%D8%A8-%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7
620,1617860508563931139,https://twitter.com/NedaaAlkhamis/status/1617860508563931139,https://misbar.com/factcheck/2023/01/26/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%AC%D8%AA%D8%B2%D8%A3-%D9%88%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A-%D9%84%D9%81%D8%A7%D9%8A%D8%B2%D8%B1-%D9%84%D9%85-%D9%8A%D9%82%D9%84-%D8%A5%D9%86-%D9%87%D8%AF%D9%81%D9%87%D9%85-%D8%AA%D9%82%D9%84%D9%8A%D9%84-%D8%B3%D9%83%D8%A7%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D8%A5%D9%84-50
622,1616805539954176002,https://twitter.com/ghaymah610/status/1616805539954176002,https://misbar.com/factcheck/2023/01/25/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D8%AA%D9%8A%D8%A7%D8%AA-%D8%B9%D9%84-%D9%86%D9%82%D8%B5-%D8%A7%D9%84%D9%85%D8%AA%D9%82%D8%AF%D9%85%D9%8A%D9%86-%D9%84%D9%84%D8%B2%D9%88%D8%A7%D8%AC-%D9%81%D9%8A-%D8%AA%D8%AA%D8%A7%D8%B1%D8%B3%D8%AA%D8%A7%D9%86-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9
623,1617288844285546496,https://twitter.com/twyibyny/status/1617288844285546496,https://misbar.com/factcheck/2023/01/24/%D8%B5%D9%88%D8%B1%D8%AA%D8%A7%D9%86-%D9%82%D8%AF%D9%8A%D9%85%D8%AA%D8%A7%D9%86-%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%A7-%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%B4%D8%BA%D8%A8-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9
625,1617546235820535809,https://twitter.com/InsiderMix1/status/1617546235820535809,https://misbar.com/factcheck/2023/01/24/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%AA%D8%A7%D9%86-%D9%84%D8%B4%D8%AE%D8%B5%D9%8A%D8%A9-%D9%81%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%A7-%D9%85%D9%86-%D8%A2%D8%AE%D8%B1-%D8%B8%D9%87%D9%88%D8%B1-%D9%84%D9%84%D9%85%D9%85%D8%AB%D9%84-%D8%B4%D9%88%D9%86-%D8%A8%D9%8A%D9%86
626,1617666625083437056,https://twitter.com/CBKNEWS121/status/1617666625083437056,https://misbar.com/factcheck/2023/01/24/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%84%D8%B3%D8%B1%D8%A8-%D8%BA%D8%B1%D8%A8%D8%A7%D9%86-%D9%81%D9%8A-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D9%83%D9%8A%D9%8A%D9%81
630,1616940370117410819,https://twitter.com/amansouraja/status/1616940370117410819,https://misbar.com/factcheck/2023/01/23/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AE%D8%B7%D8%A7%D8%A8-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D8%A8%D8%B9%D8%AF-%D9%88%D8%A7%D9%82%D8%B9%D8%A9-%D8%AD%D8%B1%D9%82-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF
631,1617182733259653120,https://twitter.com/FAHD_M_A_/status/1617182733259653120,https://misbar.com/factcheck/2023/01/23/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AD%D8%B1%D9%82-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86
635,1616481354069180434,https://twitter.com/MBk6g/status/1616481354069180434,https://misbar.com/factcheck/2023/01/21/%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D8%B0%D9%8A-%D9%87%D8%A7%D8%AC%D9%85%D9%87-%D8%A7%D9%84%D9%86%D9%85%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%85-%D9%8A%D9%83%D9%86-%D9%85%D8%AF%D8%B1%D8%A8%D9%87-%D9%84%D9%85%D8%AF%D8%A9-15-%D8%B9%D8%A7%D9%85%D8%A7
636,1615729109908295680,https://twitter.com/MahdiBaladi111/status/1615729109908295680,https://misbar.com/factcheck/2023/01/21/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A7%D8%B9%D8%AA%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%A7%D9%86
637,1616498468624760832,https://twitter.com/a1s3ee/status/1616498468624760832,https://misbar.com/factcheck/2023/01/21/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%A8%D9%84%D8%A7%D9%83-%D8%A8%D9%8A%D9%86%D9%83-%D9%81%D9%8A-%D8%AA%D8%A7%D9%8A%D9%84%D8%A7%D9%86%D8%AF-%D9%88-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AD%D9%81%D9%84-%D8%A7%D9%84%D9%81%D8%B1%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6
638,1615477119252922370,https://twitter.com/RashidMaarouf/status/1615477119252922370,https://misbar.com/factcheck/2023/01/21/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AF%D9%85%D8%A7%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D9%8A%D9%85%D9%86%D9%8A%D8%A9-%D8%A8%D9%84-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9
640,1616452566262419458,https://twitter.com/alllharbi91/status/1616452566262419458,https://misbar.com/factcheck/2023/01/21/%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D9%84%D8%A7-%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB-%D9%85%D9%8A%D8%B3%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B9%D9%86-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%88%D9%81%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84
642,1615944668742565888,https://twitter.com/karyb9090909077/status/1615944668742565888,https://misbar.com/factcheck/2023/01/19/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%AC%D9%85%D8%B9-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%86%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%86%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%85%D8%B9-%D9%86%D8%A7%D9%81%D8%A7%D8%B3
644,1615073464641093634,https://twitter.com/Bo4P5y/status/1615073464641093634,https://misbar.com/factcheck/2023/01/18/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86%D9%8A-%D8%B9%D9%86-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D8%A8%D8%B9%D8%AF-%D8%A3%D8%B2%D9%85%D8%A9-%D8%B4%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1
